uid,time,steering,throttle,brake,gear,lidar_pc
1712511857,0.2542295600996544,0.9600000143051133,0.0,D,[510.7472  183.19049 131.65262 ...   0.        0.        0.     ]
1712511857,-0.2496664431523385,0.9851668232153373,0.0,D,[513.6318  183.16252 131.64009 ...   0.        0.        0.     ]
1712511858,-0.7238629710239909,0.9847936138153306,0.0,D,[518.17236 183.13501 131.62215 ...   0.        0.        0.     ]
1712511858,-1.0997393377259723,0.9866508889486408,0.0,D,[521.2561  183.18771 131.60727 ...   0.        0.        0.     ]
1712511858,-1.2211237988201753,0.9848728981753178,0.0,D,[524.5341  183.18506 131.59456 ...   0.        0.        0.     ]
1712511858,-1.3133877997787708,0.987659402784054,0.0,D,[527.9453  183.17009 131.5798  ...   0.        0.        0.     ]
1712511859,-0.9948161792461152,0.98823903797307,0.0,D,[533.2706  183.14902 131.55301 ...   0.        0.        0.     ]
1712511859,-0.5453711665479117,0.9867298013760613,0.0,D,[536.9203  183.15599 131.54033 ...   0.        0.        0.     ]
1712511859,-0.38110371144458977,0.989939596284562,0.0,D,[540.6829  183.15102 131.53291 ...   0.        0.        0.     ]
1712511859,-0.47002795518012924,0.987012991473687,0.0,D,[544.54297 183.14563 131.52359 ...   0.        0.        0.     ]
1712511860,-0.7704485265348558,0.7781901835496885,0.0,D,[550.55096 183.10901 131.50775 ...   0.        0.        0.     ]
1712511860,-0.9449732898805353,0.0,0.0,D,[554.4127  183.21165 131.50403 ...   0.        0.        0.     ]
1712511860,-0.8951388728204792,0.0,0.07607721566758159,D,[558.221   183.32065 131.49655 ...   0.        0.        0.     ]
1712511860,-0.5073595821162697,0.0,0.41355036044973104,D,[561.6485  183.5669  131.49213 ...   0.        0.        0.     ]
1712511861,0.5772301230504547,0.0,0.21562435429770654,D,[565.45874 183.40367 131.49463 ...   0.        0.        0.     ]
1712511861,1.9718853578826603,0.0,0.1693816777423836,D,[569.0169  183.32103 131.5025  ...   0.        0.        0.     ]
1712511861,3.158495689898339,0.0,0.053480293208154214,D,[572.345   183.31366 131.51035 ...   0.        0.        0.     ]
1712511861,3.9389558089885983,0.0,0.14422570542236116,D,[575.6226  183.28256 131.523   ...   0.        0.        0.     ]
1712511861,-0.5402904171530942,0.0,0.16493078340659398,D,[578.729   183.30463 131.53552 ...   0.        0.        0.     ]
1712511862,-10.593915641850502,0.0,0.1662538534184696,D,[581.8183  183.2888  131.54434 ...   0.        0.        0.     ]
1712511862,-22.02116766588813,0.0,0.15902096418427572,D,[584.8135  183.30334 131.55222 ...   0.        0.        0.     ]
1712511862,-28.283362612081127,0.0,0.14286370892706726,D,[587.7928  183.27852 131.56197 ...   0.        0.        0.     ]
1712511862,-27.610081101703482,0.0,0.11902444129974588,D,[590.5404  183.32874 131.56812 ...   0.        0.        0.     ]
1712511862,-16.292743203136986,0.0,0.14849384511543204,D,[593.14276 183.357   131.58038 ...   0.        0.        0.     ]
1712511863,3.950634323047005,0.0,0.17145245633976772,D,[595.54144 183.36479 131.59517 ...   0.        0.        0.     ]
1712511863,28.188016456444835,0.0,0.19360071269387533,D,[597.7821  183.29259 131.60847 ...   0.        0.        0.     ]
1712511863,50.735905899966895,0.0,0.14898576434655003,D,[599.9416  183.10443 131.62056 ...   0.        0.        0.     ]
1712511863,70.26271572195992,0.0,0.0965041834085645,D,[601.97437 182.90324 131.63104 ...   0.        0.        0.     ]
1712511863,85.66275963600529,0.0,0.07816665845839141,D,[603.8301  182.7716  131.64137 ...   0.        0.        0.     ]
1712511864,100.15363363207638,0.0,0.055899145073473586,D,[605.6454  182.63954 131.65108 ...   0.        0.        0.     ]
1712511864,111.29698748325147,0.0,0.05976533123307225,D,[607.38947 182.55067 131.65979 ...   0.        0.        0.     ]
1712511864,121.5016984352099,0.0,0.051018688353795534,D,[609.049   182.51945 131.6677  ...   0.        0.        0.     ]
1712511864,130.77000461200097,0.0,0.04483537035926853,D,[610.67834 182.52359 131.67438 ...   0.        0.        0.     ]
1712511864,138.04027474685918,0.0,0.016345806881266918,D,[612.2355  182.59483 131.67917 ...   0.        0.        0.     ]
1712511865,145.57087741131667,0.0,0.009000832261633299,D,[613.7454  182.73059 131.6831  ...   0.        0.        0.     ]
1712511865,152.67797491620374,0.0,0.009269359618464814,D,[615.17194 182.9466  131.68546 ...   0.        0.        0.     ]
1712511865,160.5422365492875,0.0,0.03262407191249579,D,[616.50116 183.23218 131.68747 ...   0.        0.        0.     ]
